File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
lib/readline/histexpand.c,174,history_comment_char,var,lib/readline/histexpand.c,1576,"['libreadline', 'libhistory']","['libreadline', 'libhistory']",libhistory,TRUE
lib/readline/histexpand.c,174,s,var,lib/readline/histexpand.c,1584,"['libreadline', 'libhistory']","['libreadline', 'libhistory']",libhistory,TRUE
shell.c,315,shell,file,shell.c,2854,['general'],['general'],general,FALSE
lib/tilde/tilde.h,295,tilde,file,lib/tilde/tilde.h,2584,['libtilde'],['libtilde'],libtilde,FALSE
lib/sh/snprintf.c,254,snprintf,file,lib/sh/snprintf.c,2368,['libsh'],['libsh'],libsh,FALSE
include/typemax.h,101,typemax,file,include/typemax.h,754,['general'],['general'],general,FALSE
lib/intl/localealias.c,135,extend_alias_table,functionimpl,lib/intl/localealias.c,1092,['libintl'],['libintl'],libintl,FALSE
lib/intl/localealias.c,135,alias_map,type,lib/intl/localealias.c,1094,['libintl'],['libintl'],libintl,FALSE
lib/intl/localealias.c,135,new_size,var,lib/intl/localealias.c,1099,['libintl'],['libintl'],libintl,FALSE
lib/intl/localealias.c,135,maxmap,var,lib/intl/localealias.c,1097,['libintl'],['libintl'],libintl,FALSE
lib/intl/localealias.c,135,new_map,var,lib/intl/localealias.c,1098,['libintl'],['libintl'],libintl,FALSE
lib/intl/localealias.c,135,map,var,lib/intl/localealias.c,1096,['libintl'],['libintl'],libintl,FALSE
hashcmd.c,84,phash_create,functionimpl,hashcmd.c,696,['general'],['general'],general,FALSE
hashcmd.c,84,phash_flush,functionimpl,hashcmd.c,697,['general'],['general'],general,FALSE
builtins/common.c,25,builtin_usage,functionimpl,builtins/common.c,63,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.h,26,builtin_usage,functionproto,builtins/common.h,100,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.h,26,sh_wrerror,functionproto,builtins/common.h,115,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,dollar_vars_changed,functionimpl,builtins/common.c,64,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.h,26,dollar_vars_changed,functionproto,builtins/common.h,101,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,set_dollar_vars_changed,functionimpl,builtins/common.c,66,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.h,26,set_dollar_vars_changed,functionproto,builtins/common.h,112,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,initialize_shell_builtins,functionimpl,builtins/common.c,65,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.h,26,initialize_shell_builtins,functionproto,builtins/common.h,104,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
hashcmd.c,84,hashcmd,file,hashcmd.c,695,['general'],['general'],general,FALSE
builtins/common.c,25,builtin_error,functionproto,builtins/common.c,69,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,list,var,builtins/common.c,93,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,s,var,builtins/common.c,95,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,ip,var,builtins/common.c,92,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,fatal,var,builtins/common.c,90,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,count,var,builtins/common.c,87,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,forcecols,var,builtins/common.c,91,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,name,var,builtins/common.c,94,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,disabled_okay,var,builtins/common.c,88,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,this_command_name,var,builtins/common.c,97,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,errno,var,builtins/common.c,89,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,changed_dollar_vars,var,builtins/common.c,86,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,this_shell_builtin,var,builtins/common.c,98,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,shell_builtin_compare,functionproto,builtins/common.c,85,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_needarg,functionproto,builtins/common.c,80,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_neednumarg,functionproto,builtins/common.c,81,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_notfound,functionproto,builtins/common.c,83,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_invalidopt,functionproto,builtins/common.c,77,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_invalidoptname,functionproto,builtins/common.c,78,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_invalidid,functionproto,builtins/common.c,75,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_invalidnum,functionproto,builtins/common.c,76,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_invalidsig,functionproto,builtins/common.c,79,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_badpid,functionproto,builtins/common.c,73,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_readonly,functionproto,builtins/common.c,84,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_erange,functionproto,builtins/common.c,74,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/common.c,25,sh_notbuiltin,functionproto,builtins/common.c,82,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/bashgetopt.h,24,bashgetopt,file,builtins/bashgetopt.h,60,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
mailcheck.h,299,mailcheck,file,mailcheck.h,2653,['general'],['general'],general,FALSE
array.h,7,array_create,functionproto,array.h,14,['general'],['general'],general,FALSE
array.h,7,ARRAY,alias,array.h,7,['general'],['general'],general,FALSE
array.h,7,array_copy,functionproto,array.h,12,['general'],['general'],general,FALSE
array.h,7,array_slice,functionproto,array.h,25,['general'],['general'],general,FALSE
array.h,7,array_shift,functionproto,array.h,24,['general'],['general'],general,FALSE
array.h,7,ARRAY_ELEMENT,alias,array.h,8,['general'],['general'],general,FALSE
array.h,7,array_unshift_element,functionproto,array.h,26,['general'],['general'],general,FALSE
array.h,7,array_quote,functionproto,array.h,20,['general'],['general'],general,FALSE
array.h,7,array_quote_escapes,functionproto,array.h,21,['general'],['general'],general,FALSE
array.h,7,array_dequote,functionproto,array.h,16,['general'],['general'],general,FALSE
array.h,7,array_dequote_escapes,functionproto,array.h,17,['general'],['general'],general,FALSE
array.h,7,array_remove_quoted_nulls,functionproto,array.h,23,['general'],['general'],general,FALSE
array.h,7,array_create_element,functionproto,array.h,15,['general'],['general'],general,FALSE
array.h,7,array_copy_element,functionproto,array.h,13,['general'],['general'],general,FALSE
array.h,7,array_remove,functionproto,array.h,22,['general'],['general'],general,FALSE
array.h,7,array_from_word_list,functionproto,array.h,19,['general'],['general'],general,FALSE
array.h,7,array_assign_list,functionproto,array.h,11,['general'],['general'],general,FALSE
array.h,7,array_from_string,functionproto,array.h,18,['general'],['general'],general,FALSE
array.h,7,atype,type,array.h,29,['general'],['general'],general,FALSE
array.h,7,array,type,array.h,27,['general'],['general'],general,FALSE
array.h,7,array_element,type,array.h,28,['general'],['general'],general,FALSE
lib/readline/misc.c,186,rl_digit_loop,functionimpl,lib/readline/misc.c,1752,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_arg_overflow,functionimpl,lib/readline/misc.c,1746,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_arg_getchar,functionimpl,lib/readline/misc.c,1744,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_arg_dispatch,functionproto,lib/readline/misc.c,1757,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,rl_discard_argument,functionimpl,lib/readline/misc.c,1753,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_start_using_history,functionimpl,lib/readline/misc.c,1751,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_free_history_entry,functionproto,lib/readline/misc.c,1758,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,rl_maybe_unsave_line,functionimpl,lib/readline/misc.c,1756,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_free_saved_history_line,functionimpl,lib/readline/misc.c,1747,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_revert_all_lines,functionimpl,lib/readline/misc.c,1750,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,rl_replace_from_history,functionproto,lib/readline/misc.c,1760,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,misc,file,lib/readline/misc.c,1743,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,count,var,lib/readline/misc.c,1767,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,key,var,lib/readline/misc.c,1771,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,cxt,var,lib/readline/misc.c,1768,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_argcxt,var,lib/readline/misc.c,1762,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_arg_init,functionimpl,lib/readline/misc.c,1745,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,c,var,lib/readline/misc.c,1766,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,r,var,lib/readline/misc.c,1773,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_saved_line_for_history,var,lib/readline/misc.c,1765,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,rl_maybe_replace_line,functionimpl,lib/readline/misc.c,1754,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,temp,var,lib/readline/misc.c,1775,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,rl_maybe_save_line,functionimpl,lib/readline/misc.c,1755,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_history_set_point,functionimpl,lib/readline/misc.c,1748,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,_rl_history_saved_point,var,lib/readline/misc.c,1764,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,entry,var,lib/readline/misc.c,1769,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,lbuf,var,lib/readline/misc.c,1772,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,saved_undo_list,var,lib/readline/misc.c,1774,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,hpos,var,lib/readline/misc.c,1770,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/misc.c,186,ul,var,lib/readline/misc.c,1776,['libreadline'],['libreadline'],libreadline,FALSE
builtins.h,22,builtins,file,builtins.h,50,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins.h,22,shell_builtins,var,builtins.h,53,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins.h,22,num_shell_builtins,var,builtins.h,52,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins.h,22,builtin,type,builtins.h,51,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/bashgetopt.c,23,bashgetopt,file,builtins/bashgetopt.c,54,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/readline/readline.c,193,rl_numeric_arg,var,lib/readline/readline.c,1855,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_explicit_arg,var,lib/readline/readline.c,1846,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_arg_sign,var,lib/readline/readline.c,1841,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_line_buffer,var,lib/readline/readline.c,1851,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_point,var,lib/readline/readline.c,1858,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_end,var,lib/readline/readline.c,1844,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_editing_mode,var,lib/readline/readline.c,1843,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_keymap,var,lib/readline/readline.c,1818,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,rl_mark,var,lib/readline/readline.c,1853,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.c,193,_rl_set_the_line,functionimpl,lib/readline/readline.c,1796,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_free_undo_list,functionimpl,lib/readline/undo.c,2159,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,replace_history_data,functionproto,lib/readline/undo.c,2163,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_do_undo,functionimpl,lib/readline/undo.c,2157,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_begin_undo_group,functionimpl,lib/readline/undo.c,2156,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_add_undo,functionproto,lib/readline/undo.c,2164,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_end_undo_group,functionimpl,lib/readline/undo.c,2158,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,undo,file,lib/readline/undo.c,2155,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,type,var,lib/readline/undo.c,2175,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,start,var,lib/readline/undo.c,2174,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,end,var,lib/readline/undo.c,2168,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,count,var,lib/readline/undo.c,2167,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,key,var,lib/readline/undo.c,2170,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,orig_list,var,lib/readline/undo.c,2171,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,rl_undo_list,var,lib/readline/undo.c,2173,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,release,var,lib/readline/undo.c,2172,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,waiting_for_begin,var,lib/readline/undo.c,2176,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,_rl_doing_an_undo,var,lib/readline/undo.c,2165,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,_rl_undo_group_level,var,lib/readline/undo.c,2166,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,_rl_copy_undo_entry,functionproto,lib/readline/undo.c,2160,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/undo.c,214,entry,var,lib/readline/undo.c,2169,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,undo_list,type,lib/readline/readline.h,1872,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_message,functionproto,lib/readline/readline.h,1868,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_numeric_arg,var,lib/readline/readline.h,1886,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_explicit_arg,var,lib/readline/readline.h,1880,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_undo_list,var,lib/readline/readline.h,1893,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_line_buffer,var,lib/readline/readline.h,1884,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_point,var,lib/readline/readline.h,1889,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_end,var,lib/readline/readline.h,1878,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_editing_mode,var,lib/readline/readline.h,1877,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/readline.h,194,rl_mark,var,lib/readline/readline.h,1885,['libreadline'],['libreadline'],libreadline,FALSE
test.c,333,test,file,test.c,3341,['general'],['general'],general,FALSE
pathexp.h,307,pathexp,file,pathexp.h,2793,['general'],['general'],general,FALSE
lib/sh/strftime.c,260,strftime,functionimpl,lib/sh/strftime.c,2415,['libsh'],['libsh'],libsh,FALSE
lib/sh/strftime.c,260,tzset,functionproto,lib/sh/strftime.c,2418,['libsh'],['libsh'],libsh,FALSE
lib/sh/strftime.c,260,iso8601wknum,functionimpl,lib/sh/strftime.c,2412,['libsh'],['libsh'],libsh,FALSE
lib/sh/strftime.c,260,weeknumber,functionimpl,lib/sh/strftime.c,2416,['libsh'],['libsh'],libsh,FALSE
